username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854239,566.5,744.0,1949.4481431686972,1562.1305950298085,0.9978223,0.06592258,-0.0022534945,0.0,-0.06448165,0.9676778,-0.24380733,0.0,-0.013891735,0.24342172,0.96982104,0.0,0.073961206,-0.002967063,-0.69411135,1.0,0.9989242,0.008194401,-0.045643136,0.0,0.0,0.98426354,0.17670675,0.0,0.04637288,-0.17651664,0.98320466,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99972874,-0.004120151,0.022920197,0.0,0.0,0.98422426,0.17692485,0.0,-0.023287574,-0.17687687,0.98395735,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.85424,566.5,744.0,1942.3879166757029,1561.501761334149,0.99784124,0.06566198,-0.001142885,0.0,-0.06397414,0.9679655,-0.2427963,0.0,-0.0148362005,0.24234529,0.97007656,0.0,0.07411205,-0.0027419345,-0.69409513,1.0,0.99890584,0.008229108,-0.046035886,0.0,0.0,0.9843964,0.17596498,0.0,0.046765596,-0.17577246,0.98331934,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997377,-0.004035213,0.022544697,0.0,0.0,0.98435664,0.17618728,0.0,-0.022902975,-0.17614107,0.9840985,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854241,566.5,744.0,1936.50484085083,1552.62627479786,0.99786764,0.06526644,-0.00054078794,0.0,-0.06345351,0.96814233,-0.24222717,0.0,-0.015285736,0.241745,0.97021925,0.0,0.07424845,-0.0025886833,-0.69412935,1.0,0.99890935,0.008224682,-0.04596103,0.0,0.0,0.9843632,0.17615084,0.0,0.04669113,-0.17595872,0.9832896,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99973565,-0.004055035,0.022630917,0.0,0.0,0.9843235,0.17637227,0.0,-0.022991339,-0.17632566,0.9840634,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.8542418,566.5,744.0,1940.337704626594,1562.4761858108475,0.99788445,0.065011375,-0.00046334777,0.0,-0.06318146,0.9680671,-0.24259901,0.0,-0.015323105,0.24211505,0.9701264,0.0,0.07431611,-0.0024993166,-0.69413346,1.0,0.9988982,0.008259294,-0.04619628,0.0,0.0,0.9843908,0.17599627,0.0,0.0469288,-0.17580236,0.9833062,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997412,-0.004008659,0.022391986,0.0,0.0,0.9843507,0.17622048,0.0,-0.022747975,-0.17617488,0.984096,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854243,566.5,744.0,1953.4814381223966,1564.8087801445188,0.9978806,0.06505527,-0.0014816317,0.0,-0.06346529,0.9679581,-0.24295883,0.0,-0.014371546,0.24253793,0.97003525,0.0,0.07432808,-0.0024355915,-0.69450635,1.0,0.9989143,0.008220629,-0.045853794,0.0,0.0,0.98430675,0.17646566,0.0,0.04658486,-0.17627408,0.98323816,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997332,-0.0040808213,0.022733076,0.0,0.0,0.9842673,0.17668611,0.0,-0.023096446,-0.17663898,0.9840047,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854244,566.5,744.0,1994.5784358997046,1570.3816466462895,0.9978972,0.06476742,-0.0025071518,0.0,-0.0634259,0.9677976,-0.24360803,0.0,-0.013351451,0.2432548,0.9698705,0.0,0.07431822,-0.0024776151,-0.6947399,1.0,0.9988365,0.00853328,-0.04746267,0.0,0.0,0.98421943,0.17695212,0.0,0.048223663,-0.17674625,0.9830743,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997706,-0.0037951437,0.021079263,0.0,0.0,0.98417616,0.17719263,0.0,-0.021418178,-0.177152,0.98395044,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854244,566.5,744.0,2002.2638623170026,1514.3714599740788,0.9979343,0.064144276,-0.003584297,0.0,-0.06307513,0.9676508,-0.2442816,0.0,-0.012200888,0.24400307,0.9696976,0.0,0.07430845,-0.0025721316,-0.6946708,1.0,0.9988698,0.008616516,-0.046743218,0.0,0.0,0.983431,0.18128297,0.0,0.047530755,-0.18107808,0.9823195,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997546,-0.004021329,0.02178581,0.0,0.0,0.9833876,0.18151838,0.0,-0.02215384,-0.18147384,0.98314625,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.854245,566.5,744.0,2027.7792485210841,1508.151399668746,0.99795395,0.06377164,-0.004643937,0.0,-0.06296539,0.96750325,-0.24489379,0.0,-0.011124226,0.24468507,0.9695389,0.0,0.07436455,-0.0027051119,-0.69446015,1.0,0.99883735,0.008782936,-0.0474003,0.0,0.0,0.9832631,0.18219161,0.0,0.048207138,-0.18197979,0.98211986,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99976945,-0.003917337,0.02111203,0.0,0.0,0.9832178,0.18243603,0.0,-0.021472385,-0.18239397,0.9829911,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Middle,Arms Extended,1714395063.8542461,566.5,744.0,1989.8237417063376,1477.4817956732952,0.99799985,0.06305899,-0.0044926023,0.0,-0.062226918,0.96731794,-0.24581286,0.0,-0.011154905,0.24560075,0.96930695,0.0,0.074518286,-0.0028342318,-0.6941428,1.0,0.99895936,0.008424795,-0.04482305,0.0,0.0,0.98279077,0.18472216,0.0,0.045607924,-0.18452993,0.9817681,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9997091,-0.004460255,0.023701802,0.0,0.0,0.98275054,0.18493608,0.0,-0.024117822,-0.18488228,0.9824647,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971863,566.5,744.0,3674.0629949907616,15538.356422769742,0.99824923,0.045105007,-0.038264062,0.0,-0.05831714,0.642414,-0.7641358,0.0,-0.009884976,0.76502943,0.64391947,0.0,0.077988416,-0.0017716677,-0.7711532,1.0,1.0,-3.2918095e-05,6.93086e-05,0.0,0.0,0.90329516,0.42901975,0.0,-7.6728626e-05,-0.42901975,0.90329516,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9977581,-0.028663158,0.060475,0.0,0.0,0.9036389,0.42829508,0.0,-0.06692386,-0.42733485,0.901613,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.9718661,566.5,744.0,3627.8127356777045,15370.59552683793,0.99825144,0.04453463,-0.03887081,0.0,-0.058426555,0.6434678,-0.76324004,0.0,-0.008978463,0.7641765,0.64494467,0.0,0.07785119,-0.0016876399,-0.7708682,1.0,0.999999,-0.00058636576,0.001233552,0.0,0.0,0.90315586,0.4293128,0.0,-0.0013658239,-0.42931238,0.903155,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99767244,-0.02922301,0.061609864,0.0,0.0,0.90351427,0.4285581,0.0,-0.068189144,-0.42756063,0.90141135,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971868,566.5,744.0,3605.6432878877235,15305.811886104075,0.99816585,0.045157835,-0.04032438,0.0,-0.05995025,0.64439154,-0.7623422,0.0,-0.008441028,0.7633612,0.64591676,0.0,0.07780521,-0.00151448,-0.77130204,1.0,0.99999565,-0.001272652,0.002675289,0.0,0.0,0.90303016,0.4295772,0.0,-0.0029625688,-0.42957532,0.9030262,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99756217,-0.02992241,0.06304354,0.0,0.0,0.90340674,0.4287847,0.0,-0.06978423,-0.42773938,0.90120435,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971869,566.5,744.0,3598.541751151949,15221.774612216499,0.9981915,0.04406811,-0.040888846,0.0,-0.059678543,0.6445292,-0.76224697,0.0,-0.007236721,0.76330864,0.64599335,0.0,0.07776668,-0.0014542412,-0.7711623,1.0,0.9999928,-0.0016250422,0.0034093403,0.0,0.0,0.90270144,0.43026736,0.0,-0.0037768192,-0.4302643,0.902695,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99750555,-0.03031444,0.0637473,0.0,0.0,0.90308815,0.42945522,0.0,-0.07058813,-0.42838398,0.90083545,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.97187,566.5,744.0,3559.815693558671,15231.80229114923,0.9982165,0.044096954,-0.04024094,0.0,-0.059197646,0.64405876,-0.7626822,0.0,-0.0077144112,0.76370406,0.6455204,0.0,0.07782987,-0.0014457619,-0.7707933,1.0,0.9999912,-0.001807187,0.0037929602,0.0,0.0,0.9027667,0.4301306,0.0,-0.0042014844,-0.43012682,0.9027587,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99747497,-0.030489046,0.064141355,0.0,0.0,0.90315795,0.4293084,0.0,-0.07101898,-0.42822438,0.9008775,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971871,566.5,744.0,3507.193329296713,15161.599358566164,0.9982462,0.044092048,-0.03950074,0.0,-0.058636013,0.64472044,-0.7621662,0.0,-0.008138529,0.7631458,0.6461751,0.0,0.078005895,-0.0014300585,-0.77134544,1.0,0.99998623,-0.002257981,0.0047282325,0.0,0.0,0.90238273,0.43093547,0.0,-0.0052397195,-0.43092957,0.9023704,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99740046,-0.030990759,0.065051936,0.0,0.0,0.9027869,0.43008792,0.0,-0.07205679,-0.42896992,0.90044016,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.9718719,566.5,744.0,3493.6711098265464,15226.24529849075,0.99830705,0.043586396,-0.03851525,0.0,-0.057553243,0.6444075,-0.7625134,0.0,-0.0084156785,0.7634391,0.6458251,0.0,0.07802797,-0.0014851759,-0.7711549,1.0,0.9999871,-0.0021791128,0.0045718877,0.0,0.0,0.9027054,0.43025923,0.0,-0.005064651,-0.43025368,0.90269375,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99741215,-0.030873217,0.06492956,0.0,0.0,0.90310663,0.42941624,0.0,-0.07189578,-0.428305,0.9007696,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971873,566.5,744.0,3475.5569508695226,15115.881159880031,0.9982773,0.04392375,-0.03889714,0.0,-0.05806698,0.6447796,-0.7621598,0.0,-0.008396829,0.7631055,0.6462194,0.0,0.0779539,-0.001512564,-0.77105355,1.0,0.99998564,-0.0023041237,0.0048247264,0.0,0.0,0.9023782,0.43094486,0.0,-0.005346678,-0.4309387,0.90236527,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9973926,-0.031038012,0.06514985,0.0,0.0,0.9027837,0.43009478,0.0,-0.07216551,-0.42897338,0.90042984,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971874,566.5,744.0,3469.1217330497084,15018.138065443265,0.99820715,0.044764705,-0.039731596,0.0,-0.059257295,0.64563227,-0.76134574,0.0,-0.008429387,0.7623352,0.64712733,0.0,0.07773081,-0.0015971676,-0.7706101,1.0,0.99998635,-0.0022495366,0.0047180583,0.0,0.0,0.9026493,0.43037677,0.0,-0.005226901,-0.4303709,0.90263695,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99740094,-0.030948028,0.06506576,0.0,0.0,0.9030525,0.42953,0.0,-0.07205091,-0.42841366,0.90070546,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Top,Arms Extended,1714395068.971875,566.5,744.0,3443.262668575828,14900.547694363933,0.998098,0.046139132,-0.040884808,0.0,-0.061022397,0.64525086,-0.76152974,0.0,-0.00875535,0.7625763,0.64683914,0.0,0.07753448,-0.001753976,-0.7697036,1.0,0.99998474,-0.0023773182,0.0049806223,0.0,0.0,0.9024668,0.43075955,0.0,-0.0055188984,-0.43075296,0.902453,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9973811,-0.031093445,0.0653014,0.0,0.0,0.9028737,0.42990583,0.0,-0.072326176,-0.42877996,0.9005092,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.9220881,566.5,744.0,1508.5662027278283,-548.9906339176058,0.99940854,0.018809523,0.02878741,0.0,-0.02345702,0.98503745,0.17073642,0.0,-0.025145207,-0.17131071,0.9848961,0.0,0.08290612,-0.047525913,-0.65135056,1.0,0.9987793,-0.0073951143,-0.048838507,0.0,0.0,0.9887294,-0.14971314,0.0,0.04939522,0.1495304,0.98752254,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998325,0.0027410022,0.018092517,0.0,0.0,0.9887178,-0.14978999,0.0,-0.018298967,0.14976491,0.9885523,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922091,566.5,744.0,1510.48932840505,-545.4185410493941,0.9994169,0.018952873,0.02840592,0.0,-0.023536332,0.9850121,0.17087287,0.0,-0.024741635,-0.17144182,0.98488367,0.0,0.08284965,-0.047547378,-0.6511584,1.0,0.9987811,-0.007410201,-0.048800647,0.0,0.0,0.98866695,-0.15012547,0.0,0.049360048,0.14994249,0.9874619,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998322,0.0027513981,0.018110119,0.0,0.0,0.9886552,-0.15020244,0.0,-0.018317932,0.15017723,0.9884893,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922092,566.5,744.0,1507.7284271792164,-526.9887221122352,0.99942917,0.01890874,0.027993185,0.0,-0.023381988,0.985295,0.16925365,0.0,-0.024381181,-0.16981162,0.9851748,0.0,0.08280179,-0.047681406,-0.6508754,1.0,0.99880147,-0.007350758,-0.048389822,0.0,0.0,0.988658,-0.15018417,0.0,0.048944954,0.15000418,0.98747313,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998245,0.0028146566,0.018519605,0.0,0.0,0.988647,-0.15025708,0.0,-0.018732272,0.15023072,0.9884735,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922093,566.5,744.0,1505.9542861275786,-517.6964993767851,0.9994248,0.019245947,0.027916567,0.0,-0.023681035,0.9854296,0.1684264,0.0,-0.02426831,-0.16899061,0.9853188,0.0,0.08276923,-0.04774273,-0.65081215,1.0,0.998808,-0.0073322235,-0.04825633,0.0,0.0,0.98865265,-0.1502191,0.0,0.04881019,0.15004005,0.9874742,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99982214,0.0028346572,0.018646931,0.0,0.0,0.9886419,-0.15029073,0.0,-0.018861158,0.150264,0.9884661,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.9220939,566.5,744.0,1500.2879934517418,-513.434276827677,0.9994223,0.01916484,0.028066017,0.0,-0.02362233,0.98545873,0.16826479,0.0,-0.024433162,-0.16883054,0.98534226,0.0,0.08277601,-0.047755357,-0.6509186,1.0,0.9988271,-0.0072863745,-0.047868744,0.0,0.0,0.98861265,-0.15048237,0.0,0.04842012,0.15030587,0.9874531,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998146,0.002898247,0.0190316,0.0,0.0,0.98860234,-0.15055035,0.0,-0.019251013,0.15052246,0.9884191,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.9220948,566.5,744.0,1491.149345368851,-492.37083428769597,0.999396,0.019189682,0.028974455,0.0,-0.023754444,0.9857584,0.16648118,0.0,-0.025367104,-0.16706888,0.98561895,0.0,0.08279921,-0.04782354,-0.65099245,1.0,0.9988224,-0.0073077194,-0.047960747,0.0,0.0,0.98859006,-0.15063024,0.0,0.048514284,0.15045287,0.9874259,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998164,0.0028875428,0.018942127,0.0,0.0,0.98857963,-0.15069933,0.0,-0.019160952,0.15067166,0.98839813,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922096,566.5,744.0,1488.367980272751,-504.7741390569943,0.99938786,0.018982938,0.029384542,0.0,-0.02364647,0.98558354,0.16752759,0.0,-0.025780752,-0.16811988,0.9854292,0.0,0.08276118,-0.04776146,-0.65117234,1.0,0.99881625,-0.0073250085,-0.048087664,0.0,0.0,0.98859644,-0.15058908,0.0,0.048642356,0.15041083,0.98742616,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.999819,0.0028669217,0.018811952,0.0,0.0,0.98858577,-0.15065943,0.0,-0.019029155,0.15063216,0.98840684,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922096,566.5,744.0,1485.6544137001038,-505.1496606389369,0.9994036,0.018436428,0.02919481,0.0,-0.023081226,0.9855604,0.1677438,0.0,-0.025680676,-0.16831759,0.9853983,0.0,0.082675666,-0.047751933,-0.6513028,1.0,0.99883336,-0.007282291,-0.04773863,0.0,0.0,0.98856425,-0.15080057,0.0,0.04829087,0.15062463,0.9874109,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998121,0.0029246344,0.019163556,0.0,0.0,0.988554,-0.15086757,0.0,-0.019385442,0.15083922,0.9883683,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.922097,566.5,744.0,1482.1834926764795,-498.87595439332677,0.99942625,0.018307738,0.028495954,0.0,-0.02281108,0.9857374,0.16673855,0.0,-0.025036898,-0.16729292,0.98558927,0.0,0.08250241,-0.047752306,-0.6512804,1.0,0.99886787,-0.0071502756,-0.04703056,0.0,0.0,0.98863935,-0.15030745,0.0,0.047571,0.15013728,0.9875201,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.99979734,0.0030271239,0.019902727,0.0,0.0,0.9886303,-0.15036665,0.0,-0.020131618,0.15033618,0.98842996,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Down,Arms Extended,1714395073.9220982,566.5,744.0,1492.7043126324031,-476.88523077870923,0.999454,0.01850761,0.02736957,0.0,-0.022795068,0.9859086,0.16572444,0.0,-0.023916738,-0.16625783,0.9857923,0.0,0.08232889,-0.047748145,-0.65116924,1.0,0.9988615,-0.007208151,-0.04715535,0.0,0.0,0.98851776,-0.15110448,0.0,0.047703087,0.15093246,0.98739237,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.9998002,0.0030207906,0.019753646,0.0,0.0,0.98850834,-0.15116584,0.0,-0.019983284,0.15113567,0.988311,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.7887511,566.5,744.0,-2099.9098011827846,2442.3423774148537,0.7802382,0.2734482,0.56254274,0.0,-0.0850927,0.9374176,-0.33765,0.0,-0.6196672,0.21557912,0.7546775,0.0,0.012730426,-0.017217796,-0.7101901,1.0,0.870324,0.109678805,-0.48011106,0.0,0.0,0.97488534,0.22270735,0.0,0.49247947,-0.19382757,0.84846616,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8932068,0.10266497,-0.43776888,0.0,0.0,0.97358525,0.2283239,0.0,0.44964617,-0.20394045,0.8696129,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788753,566.5,744.0,-2072.8445158699365,2416.5221369191418,0.780942,0.27175418,0.562387,0.0,-0.08449525,0.93807775,-0.33596203,0.0,-0.618862,0.21484783,0.7555464,0.0,0.012623133,-0.01698701,-0.71046966,1.0,0.8699737,0.11004699,-0.48066157,0.0,0.0,0.97477853,0.22317459,0.0,0.49309823,-0.19415602,0.8480317,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.89286894,0.103035495,-0.43837053,0.0,0.0,0.9734718,0.22880678,0.0,0.45031658,-0.20429447,0.8691828,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788754,566.5,744.0,-2066.0078619408796,2400.6953414049676,0.78134704,0.27084377,0.5622636,0.0,-0.08407803,0.9383924,-0.33518726,0.0,-0.61840725,0.21462357,0.75598216,0.0,0.012553706,-0.0169321,-0.7105253,1.0,0.87003237,0.11016191,-0.48052886,0.0,0.0,0.9747143,0.22345461,0.0,0.49299455,-0.19441275,0.848033,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.89292973,0.10313684,-0.4382229,0.0,0.0,0.9734045,0.22909316,0.0,0.45019606,-0.20456411,0.86918193,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788755,566.5,744.0,-2066.09621996016,2386.0512428415104,0.78123194,0.270328,0.56267166,0.0,-0.08312305,0.93839204,-0.33542693,0.0,-0.6186817,0.21527524,0.7555723,0.0,0.012486192,-0.017115178,-0.70946455,1.0,0.8700747,0.11032439,-0.4804151,0.0,0.0,0.97463095,0.22381803,0.0,0.49292,-0.1947384,0.8480017,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8929706,0.1032852,-0.43810463,0.0,0.0,0.97331715,0.22946402,0.0,0.450115,-0.20490462,0.86914355,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788756,566.5,744.0,-2082.892849924058,2393.1862485239826,0.7806726,0.2714841,0.5628911,0.0,-0.08321883,0.937851,-0.33691236,0.0,-0.61937445,0.2161751,0.7547473,0.0,0.012564247,-0.017308129,-0.70889527,1.0,0.87035143,0.11044597,-0.47988534,0.0,0.0,0.97452307,0.2242872,0.0,0.49243096,-0.19520871,0.8481777,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8932408,0.1033762,-0.437532,0.0,0.0,0.9732048,0.22994025,0.0,0.44957855,-0.20539202,0.8693062,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.7887568,566.5,744.0,-2104.0813706991244,2412.051641896015,0.7800495,0.27224058,0.5633895,0.0,-0.083209604,0.937525,-0.33782095,0.0,-0.6201604,0.21663763,0.7539691,0.0,0.012599459,-0.017372722,-0.7090204,1.0,0.8703964,0.110309444,-0.47983533,0.0,0.0,0.97457856,0.22404607,0.0,0.49235162,-0.19500889,0.84826964,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8932903,0.10324317,-0.43746233,0.0,0.0,0.9732628,0.2296946,0.0,0.44948015,-0.20518397,0.8694062,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788758,566.5,744.0,-2122.725869022955,2415.300615990256,0.7794766,0.27199426,0.5643006,0.0,-0.08292979,0.9376944,-0.33741885,0.0,-0.6209177,0.21621281,0.7534673,0.0,0.012636099,-0.017374406,-0.7090741,1.0,0.8703694,0.10997931,-0.4799599,0.0,0.0,0.9747373,0.22335394,0.0,0.4923992,-0.19440046,0.8483816,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.89327043,0.10293508,-0.43757537,0.0,0.0,0.9734289,0.22898908,0.0,0.44951957,-0.2045492,0.8695353,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788758,566.5,744.0,-2121.6780041146467,2413.665418880192,0.7799813,0.27165803,0.563765,0.0,-0.083478376,0.9379813,-0.3364852,0.0,-0.62020993,0.21539003,0.75428545,0.0,0.012610389,-0.017239653,-0.709876,1.0,0.8705679,0.10970925,-0.47966185,0.0,0.0,0.97482663,0.22296436,0.0,0.49204835,-0.19410563,0.8486528,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8934674,0.10266579,-0.43723625,0.0,0.0,0.97352296,0.22858924,0.0,0.4491278,-0.20423704,0.8698111,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.788759,566.5,744.0,-2112.8680210883226,2403.8391273810166,0.78024566,0.27098215,0.56372446,0.0,-0.083494,0.9383349,-0.33549407,0.0,-0.6198752,0.21470019,0.7547573,0.0,0.012584005,-0.017160699,-0.71002907,1.0,0.8704646,0.10961765,-0.47987008,0.0,0.0,0.974888,0.22269556,0.0,0.49223098,-0.19384861,0.8486055,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.89336145,0.10259052,-0.4374704,0.0,0.0,0.97358733,0.22831449,0.0,0.44933861,-0.20396736,0.8697654,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Left,Arms Extended,1714395078.78876,566.5,744.0,-2098.6408499751506,2399.243936625053,0.7808296,0.27033374,0.563227,0.0,-0.08327813,0.9385255,-0.33501422,0.0,-0.6191686,0.21468458,0.7553414,0.0,0.0125147635,-0.017072033,-0.7100536,1.0,0.8704473,0.10961444,-0.47990245,0.0,0.0,0.97489274,0.22267509,0.0,0.4922618,-0.19382691,0.8485927,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8933442,0.10258903,-0.4375062,0.0,0.0,0.9735924,0.22829369,0.0,0.44937313,-0.20394482,0.86975306,0.0,0.03231688,0.031822275,0.024787668,1.0
victor,iPad Mini 6th,Right,Arms Extended,1714395083.839445,566.5,744.0,5781.588798432838,1624.7601743542302,0.77839947,-0.25318772,-0.5744477,0.0,0.09480245,0.95197695,-0.29112253,0.0,0.6205697,0.17215058,0.765021,0.0,0.16086662,-0.017523006,-0.75007087,1.0,0.8548223,-0.12707497,0.503121,0.0,0.0,0.96955264,0.24488316,0.0,-0.5189208,-0.2093316,0.82879525,0.0,-0.032268908,0.03174513,0.024782956,1.0,0.8315409,-0.13256402,0.539413,0.0,0.0,0.9711044,0.23865484,0.0,-0.5554633,-0.19845127,0.80751306,0.0,0.03231688,0.031822275,0.024787668,1.0
