username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w,lookAtPointX, lookAtPointY, lookAtPointZ
victor,iPad Mini 6th,Middle,Regular,1715694056.878936,1133.0,0.0,1581.9547096575338,121.75586509493394,0.9998842,-0.0071763094,-0.013414205,0.0,0.0072529335,0.9999575,0.005672313,0.0,0.013372907,-0.005768945,0.9998939,0.0,0.07741386,-0.007005394,-0.3783099,1.0,0.9703092,0.022251124,-0.24084224,0.0,0.0,0.9957593,0.091997,0.0,0.24186793,-0.089265525,0.96619433,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9835354,0.016860155,-0.17992742,0.0,0.0,0.9956384,0.09329661,0.0,0.18071564,-0.091760516,0.9792456,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20765227,-0.060914926,0.9844967
victor,iPad Mini 6th,Middle,Regular,1715694056.895417,1133.0,0.0,1583.0329834945558,121.79538235842713,0.9998844,-0.0071941493,-0.013396843,0.0,0.007272071,0.99995685,0.005776801,0.0,0.013354679,-0.005873556,0.9998936,0.0,0.07742528,-0.0069933026,-0.37824604,1.0,0.97022945,0.022264253,-0.24116215,0.0,0.0,0.9957655,0.09192975,0.0,0.2421877,-0.08919294,0.96612096,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9834737,0.016879419,-0.1802623,0.0,0.0,0.99564457,0.09323026,0.0,0.18105085,-0.09168952,0.97919035,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20799646,-0.060858347,0.98453075
victor,iPad Mini 6th,Middle,Regular,1715694056.912274,1133.0,0.0,1581.7702479484515,120.86638002367468,0.99988574,-0.007181925,-0.013292366,0.0,0.0072599724,0.99995667,0.005832696,0.0,0.013249855,-0.0059285313,0.9998946,0.0,0.07742216,-0.0069718077,-0.37818393,1.0,0.9702559,0.022323182,-0.24105005,0.0,0.0,0.9957393,0.092213504,0.0,0.2420815,-0.0894707,0.966122,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.98349464,0.016920755,-0.18014438,0.0,0.0,0.9956176,0.09351722,0.0,0.18093732,-0.091973685,0.9791846,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20787364,-0.061135583,0.9844853
victor,iPad Mini 6th,Middle,Regular,1715694056.928936,1133.0,0.0,1584.0184049108836,118.44638392634278,0.99988484,-0.0070752995,-0.013431846,0.0,0.007159421,0.99995506,0.006225179,0.0,0.013387205,-0.0063206297,0.9998903,0.0,0.077408135,-0.0069341096,-0.3781436,1.0,0.9701482,0.022448758,-0.24147181,0.0,0.0,0.99570644,0.09256721,0.0,0.24251306,-0.08980391,0.96598274,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9834096,0.01702939,-0.18059823,0.0,0.0,0.9955838,0.09387791,0.0,0.18139933,-0.092320435,0.9790666,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20837517,-0.061518475,0.98467904
victor,iPad Mini 6th,Middle,Regular,1715694056.945376,1133.0,0.0,1585.9400005791133,117.2534311341019,0.9998783,-0.0072629238,-0.013805852,0.0,0.0073530623,0.9999519,0.0064895856,0.0,0.013758031,-0.0065903114,0.9998836,0.0,0.0773978,-0.0068654967,-0.37812397,1.0,0.97011966,0.022501916,-0.24158111,0.0,0.0,0.99569,0.0927429,0.0,0.24262682,-0.08997171,0.9659385,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.98338735,0.017073082,-0.18071464,0.0,0.0,0.99556684,0.09405655,0.0,0.18151933,-0.092494026,0.9790279,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20850052,-0.06169938,0.98470235
victor,iPad Mini 6th,Middle,Regular,1715694056.962115,1133.0,0.0,1587.760328777193,116.65177900443865,0.99987787,-0.0072480193,-0.013851448,0.0,0.0073401188,0.99995124,0.006609878,0.0,0.013802833,-0.006710738,0.99988234,0.0,0.07737495,-0.0067921127,-0.3781465,1.0,0.9700252,0.022588018,-0.24195254,0.0,0.0,0.9956705,0.092953034,0.0,0.24300463,-0.090166785,0.96582544,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9833137,0.01714966,-0.18110743,0.0,0.0,0.9955464,0.09427157,0.0,0.1819176,-0.09269854,0.9789345,0.0,0.031447552,0.030451387,0.025511704,1.0,0.20891577,-0.06192587,0.9847753
victor,iPad Mini 6th,Middle,Regular,1715694056.9788918,1133.0,0.0,1592.7472018350768,114.52391899899231,0.99987566,-0.007353916,-0.0139488345,0.0,0.0074501117,0.99994874,0.0068569025,0.0,0.013897708,-0.0069599734,0.9998791,0.0,0.0773574,-0.0067084427,-0.3781498,1.0,0.9697628,0.02279937,-0.24298193,0.0,0.0,0.9956267,0.09342119,0.0,0.24404924,-0.09059639,0.96552175,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9831105,0.017340826,-0.18218951,0.0,0.0,0.9955009,0.09475193,0.0,0.1830129,-0.093151614,0.9786874,0.0,0.031447552,0.030451387,0.025511704,1.0,0.21004146,-0.062430557,0.9848842
victor,iPad Mini 6th,Middle,Regular,1715694056.9954119,1133.0,0.0,1593.9355406939512,114.65212897123314,0.999878,-0.0072785537,-0.01381822,0.0,0.0073738117,0.9999493,0.0068552704,0.0,0.013767618,-0.006956324,0.999881,0.0,0.07735813,-0.0066736965,-0.37819424,1.0,0.96967995,0.02284274,-0.24330842,0.0,0.0,0.99562186,0.09347285,0.0,0.24437834,-0.09063875,0.96543455,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9830471,0.017383017,-0.18252721,0.0,0.0,0.99549574,0.09480624,0.0,0.18335308,-0.093199,0.9786192,0.0,0.031447552,0.030451387,0.025511704,1.0,0.21037717,-0.062486228,0.9848424
victor,iPad Mini 6th,Middle,Regular,1715694057.0121632,1133.0,0.0,1592.2688827739926,116.07164262622359,0.9998858,-0.0068827826,-0.013444133,0.0,0.006967987,0.9999558,0.0063010436,0.0,0.01340019,-0.0063940017,0.99988973,0.0,0.07734014,-0.006698803,-0.37821928,1.0,0.96968424,0.022894775,-0.2432864,0.0,0.0,0.9956012,0.09369232,0.0,0.2443613,-0.09085196,0.96541876,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.9830521,0.017421259,-0.18249659,0.0,0.0,0.99547446,0.09502872,0.0,0.18332623,-0.09341819,0.9786033,0.0,0.031447552,0.030451387,0.025511704,1.0,0.21032393,-0.062692225,0.98470235
victor,iPad Mini 6th,Middle,Regular,1715694057.028792,1133.0,0.0,1592.9384529590607,116.56442505355895,0.999888,-0.0066577694,-0.013407874,0.0,0.006739222,0.9999593,0.006038815,0.0,0.01336713,-0.006128502,0.9998919,0.0,0.07734693,-0.006734674,-0.3782716,1.0,0.96966076,0.022919351,-0.24337769,0.0,0.0,0.99559504,0.09375712,0.0,0.24445449,-0.09091261,0.9653895,0.0,-0.031389065,0.030394154,0.02552713,1.0,0.98303384,0.017442727,-0.18259315,0.0,0.0,0.9954683,0.09509493,0.0,0.18342437,-0.093481526,0.978579,0.0,0.031447552,0.030451387,0.025511704,1.0,0.21042593,-0.062760964,0.98471797
