username, deviceName, position, distance, timestamp,targetPointX, targetPointY, gazePointX, gazePointY,faceTransform_0_x, faceTransform_0_y, faceTransform_0_z, faceTransform_0_w,faceTransform_1_x, faceTransform_1_y, faceTransform_1_z, faceTransform_1_w,faceTransform_2_x, faceTransform_2_y, faceTransform_2_z, faceTransform_2_w,faceTransform_3_x, faceTransform_3_y, faceTransform_3_z, faceTransform_3_w,rightEyeTransform_0_x, rightEyeTransform_0_y, rightEyeTransform_0_z, rightEyeTransform_0_w,rightEyeTransform_1_x, rightEyeTransform_1_y, rightEyeTransform_1_z, rightEyeTransform_1_w,rightEyeTransform_2_x, rightEyeTransform_2_y, rightEyeTransform_2_z, rightEyeTransform_2_w,rightEyeTransform_3_x, rightEyeTransform_3_y, rightEyeTransform_3_z, rightEyeTransform_3_w,leftEyeTransform_0_x, leftEyeTransform_0_y, leftEyeTransform_0_z, leftEyeTransform_0_w,leftEyeTransform_1_x, leftEyeTransform_1_y, leftEyeTransform_1_z, leftEyeTransform_1_w,leftEyeTransform_2_x, leftEyeTransform_2_y, leftEyeTransform_2_z, leftEyeTransform_2_w,leftEyeTransform_3_x, leftEyeTransform_3_y, leftEyeTransform_3_z, leftEyeTransform_3_w,lookAtPointX, lookAtPointY, lookAtPointZ
lucas,iPad Mini 6th,Top,Regular,1715166432.0301452,0.0,0.0,72.56053897779523,1800.507430346932,0.99835354,0.047212806,0.03257057,0.0,-0.023755956,0.8572146,-0.5144109,0.0,-0.05220676,0.51279026,0.8569251,0.0,0.053190004,0.009191894,-0.5204312,1.0,0.9998021,-0.00752049,0.018417055,0.0,0.0,0.9257891,0.37804025,0.0,-0.019893358,-0.37796545,0.9256059,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9957708,-0.034610614,0.085103184,0.0,0.0,0.9263244,0.37672687,0.0,-0.0918719,-0.3751336,0.92240685,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.051425558,-0.34414616,0.94405663
lucas,iPad Mini 6th,Top,Regular,1715166432.046916,0.0,0.0,70.58151418299188,1794.4769955310296,0.99836934,0.046822064,0.03264994,0.0,-0.023454407,0.85796034,-0.51318026,0.0,-0.052040525,0.5115777,0.85765964,0.0,0.05317928,0.00933852,-0.5203189,1.0,0.99979615,-0.0076260515,0.018697798,0.0,0.0,0.9259464,0.3776549,0.0,-0.020193174,-0.37757793,0.92575765,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9957441,-0.034683604,0.08538596,0.0,0.0,0.9264834,0.37633568,0.0,-0.09216135,-0.37473404,0.92254037,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.051702414,-0.34373835,0.9441431
lucas,iPad Mini 6th,Top,Regular,1715166432.063353,0.0,0.0,68.5683869221431,1786.1486784604592,0.99839604,0.046220563,0.032691915,0.0,-0.023009066,0.8588938,-0.5116367,0.0,-0.051727053,0.5100639,0.85857975,0.0,0.053165473,0.009486628,-0.52032346,1.0,0.9997882,-0.007765423,0.019060215,0.0,0.0,0.92608976,0.37730312,0.0,-0.02058139,-0.37722322,0.92589366,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9957086,-0.03479452,0.08575456,0.0,0.0,0.9266296,0.37597573,0.0,-0.09254459,-0.37436226,0.9226531,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.052058753,-0.34333625,0.9441465
lucas,iPad Mini 6th,Top,Regular,1715166432.079982,0.0,0.0,70.05325467215748,1782.3009927225864,0.9984255,0.045699317,0.032530893,0.0,-0.022683652,0.8593078,-0.5109557,0.0,-0.05130438,0.50941336,0.8589912,0.0,0.053123157,0.009575871,-0.5203485,1.0,0.9997883,-0.0077622724,0.019055583,0.0,0.0,0.9261113,0.3772505,0.0,-0.02057591,-0.37717062,0.9259152,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.99570876,-0.034788575,0.08575382,0.0,0.0,0.9266507,0.37592328,0.0,-0.09254168,-0.37431014,0.9226743,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.052053064,-0.34326228,0.94411427
lucas,iPad Mini 6th,Top,Regular,1715166432.097996,0.0,0.0,76.81509355215107,1786.5416995202463,0.9984703,0.04524618,0.031775557,0.0,-0.022664301,0.85915715,-0.5112095,0.0,-0.050430477,0.50970745,0.8588684,0.0,0.053082675,0.009602752,-0.5203757,1.0,0.9997928,-0.0076755895,0.018851798,0.0,0.0,0.9261743,0.37709576,0.0,-0.020354483,-0.37701762,0.9259824,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9957269,-0.034701213,0.08557823,0.0,0.0,0.92671156,0.37577328,0.0,-0.09234613,-0.3741676,0.92275167,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.051843803,-0.34296072,0.94381666
lucas,iPad Mini 6th,Top,Regular,1715166432.113531,0.0,0.0,79.6188051467688,1763.3293593511808,0.99854946,0.044862382,0.029771382,0.0,-0.02335881,0.8591529,-0.51118577,0.0,-0.04851117,0.5097489,0.85895455,0.0,0.052808248,0.009215927,-0.5179491,1.0,0.999767,-0.0081593115,0.019985747,0.0,0.0,0.92581743,0.37797102,0.0,-0.021587135,-0.37788296,0.9256017,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.99561244,-0.035240926,0.08668228,0.0,0.0,0.92636865,0.3766178,0.0,-0.09357212,-0.3749654,0.9223042,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.052972306,-0.3439369,0.9437079
lucas,iPad Mini 6th,Top,Regular,1715166432.130001,0.0,0.0,84.72174373052017,1750.392655197091,0.99857634,0.045175057,0.0283632,0.0,-0.024343265,0.859087,-0.51125044,0.0,-0.04746221,0.5098322,0.85896355,0.0,0.05280457,0.009046683,-0.5170869,1.0,0.99975246,-0.008428947,0.020588553,0.0,0.0,0.9254467,0.3788776,0.0,-0.022247149,-0.37878385,0.9252177,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.99555117,-0.03556962,0.087250605,0.0,0.0,0.9260068,0.37750694,0.0,-0.09422243,-0.3758275,0.9218872,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.05357819,-0.3449981,0.9437265
lucas,iPad Mini 6th,Top,Regular,1715166432.146727,0.0,0.0,89.71296177487675,1739.291292454314,0.9985978,0.045466263,0.02711604,0.0,-0.025226675,0.85901827,-0.51132286,0.0,-0.04654112,0.5099219,0.85896075,0.0,0.05281008,0.008960483,-0.5166354,1.0,0.9997404,-0.008655425,0.021072367,0.0,0.0,0.92500895,0.37994522,0.0,-0.022780716,-0.37984663,0.9247689,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9955009,-0.035869107,0.08769985,0.0,0.0,0.9255769,0.37855956,0.0,-0.09475155,-0.3768564,0.9214127,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.054067023,-0.34622654,0.9436971
lucas,iPad Mini 6th,Top,Regular,1715166432.163471,0.0,0.0,92.73151412430242,1728.8717399685402,0.998627,0.04547969,0.025992915,0.0,-0.02583708,0.85928386,-0.51084596,0.0,-0.045568388,0.509473,0.85927904,0.0,0.052765217,0.008952957,-0.51627475,1.0,0.9997255,-0.008915916,0.021667346,0.0,0.0,0.9247672,0.3805333,0.0,-0.023430055,-0.38042885,0.92451334,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9954395,-0.036166824,0.08827217,0.0,0.0,0.925343,0.37913102,0.0,-0.09539399,-0.37740207,0.9211231,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.054662324,-0.34690636,0.9436793
lucas,iPad Mini 6th,Top,Regular,1715166432.180162,0.0,0.0,88.89984566806339,1728.0444832317473,0.9986218,0.0452773,0.026536282,0.0,-0.025403187,0.8594914,-0.51051843,0.0,-0.045922622,0.5091409,0.8594572,0.0,0.052851744,0.009065422,-0.51661134,1.0,0.99972004,-0.009007642,0.021881154,0.0,0.0,0.92471147,0.38066867,0.0,-0.023662683,-0.3805621,0.9244526,0.0,-0.033178788,0.030398784,0.027008861,1.0,0.9954174,-0.03626686,0.088480994,0.0,0.0,0.9252899,0.37926066,0.0,-0.095625155,-0.37752265,0.92104965,0.0,0.033184644,0.030398447,0.026993157,1.0,-0.054875277,-0.3470573,0.94365966
lucas,iPad Mini 6th,Down,Regular,1715166437.1474838,0.0,0.0,166.8759291683595,-301.85956527679923,0.99961,0.0054431995,0.027389312,0.0,-0.008132287,0.99504936,0.09904824,0.0,-0.026714586,-0.09923237,0.99470556,0.0,0.049001925,-0.04790823,-0.5115225,1.0,0.9999445,0.0006513314,0.0105104605,0.0,0.0,0.9980854,-0.061851177,0.0,-0.010530622,0.06184775,0.99803007,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9965235,0.0051375,0.083153784,0.0,0.0,0.9980969,-0.06166553,0.0,-0.08331234,0.061451152,0.994627,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.04285985,0.087039195,0.9368038
lucas,iPad Mini 6th,Down,Regular,1715166437.163755,0.0,0.0,168.7061307057152,-295.251743317589,0.9996251,0.0053315214,0.026857069,0.0,-0.007939126,0.99516046,0.09794179,0.0,-0.026204916,-0.09811827,0.99482965,0.0,0.04897832,-0.047995653,-0.511297,1.0,0.99994254,0.00066298136,0.010703232,0.0,0.0,0.9980871,-0.061823674,0.0,-0.010723745,0.06182012,0.99802977,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.99650776,0.0051467274,0.08334147,0.0,0.0,0.9980986,-0.06163728,0.0,-0.083500236,0.061422028,0.994613,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.043036126,0.087016664,0.93684477
lucas,iPad Mini 6th,Down,Regular,1715166437.180592,0.0,0.0,168.7305988963899,-288.19648935381827,0.9996297,0.005165353,0.026719851,0.0,-0.0077262316,0.9952888,0.09664549,0.0,-0.02609475,-0.09681613,0.9949601,0.0,0.048973504,-0.047982723,-0.51136816,1.0,0.99994105,0.0006679667,0.01082691,0.0,0.0,0.99810225,-0.061577965,0.0,-0.010847495,0.06157434,0.9980435,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9964975,0.005133766,0.083465196,0.0,0.0,0.9981138,-0.061391853,0.0,-0.083622925,0.06117683,0.99461794,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.04314878,0.08679159,0.93684214
lucas,iPad Mini 6th,Down,Regular,1715166437.1970758,0.0,0.0,167.7442809904185,-288.9572385122457,0.99962026,0.0048271604,0.02713269,0.0,-0.0074329344,0.99527854,0.09677402,0.0,-0.026537444,-0.09693891,0.99493647,0.0,0.049023688,-0.047807876,-0.5117892,1.0,0.9999427,0.0006565841,0.010678765,0.0,0.0,0.9981151,-0.061369132,0.0,-0.01069893,0.06136562,0.998058,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9965097,0.0051074736,0.08332036,0.0,0.0,0.99812645,-0.06118438,0.0,-0.08347675,0.06097083,0.99464273,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.043013386,0.086599626,0.93683124
lucas,iPad Mini 6th,Down,Regular,1715166437.2139192,0.0,0.0,163.26226308707177,-293.4149675228465,0.9995975,0.0043463707,0.02803662,0.0,-0.007061704,0.9952114,0.09749055,0.0,-0.027478617,-0.09764932,0.99484134,0.0,0.04909391,-0.047623076,-0.5122253,1.0,0.9999435,0.00065066083,0.010615925,0.0,0.0,0.998127,-0.061176218,0.0,-0.010635846,0.06117276,0.9980706,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9965158,0.0050869174,0.08324712,0.0,0.0,0.9981381,-0.060992457,0.0,-0.08340239,0.06077996,0.9946606,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.04295754,0.08643215,0.9369813
lucas,iPad Mini 6th,Down,Regular,1715166437.230542,0.0,0.0,159.2846102572567,-301.0654906100176,0.9995839,0.004083141,0.028553868,0.0,-0.006877723,0.9951165,0.09846858,0.0,-0.028012391,-0.098624006,0.9947305,0.0,0.049101014,-0.04749929,-0.5123713,1.0,0.99994206,0.00065367843,0.010733275,0.0,0.0,0.9981505,-0.06078941,0.0,-0.010753161,0.060785897,0.99809283,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9965061,0.0050618197,0.083365954,0.0,0.0,0.99816173,-0.06060645,0.0,-0.08351948,0.0603947,0.9946743,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.043064248,0.08607729,0.936969
lucas,iPad Mini 6th,Down,Regular,1715166437.2472239,0.0,0.0,156.0459756769064,-307.5682678893795,0.9995735,0.0041881264,0.028893232,0.0,-0.007051567,0.99498993,0.09972628,0.0,-0.028330823,-0.09988752,0.9945953,0.0,0.049117733,-0.047390647,-0.5124012,1.0,0.99994,0.0006668887,0.010933175,0.0,0.0,0.9981448,-0.06088364,0.0,-0.010953495,0.06087999,0.99808496,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.99649,0.005081232,0.08355689,0.0,0.0,0.9981561,-0.06069951,0.0,-0.083711244,0.06048646,0.9946526,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.04324758,0.086168684,0.9370509
lucas,iPad Mini 6th,Down,Regular,1715166437.263725,0.0,0.0,154.81415109371576,-309.61991432191815,0.9995712,0.0042660846,0.028973872,0.0,-0.007137125,0.99498975,0.09972275,0.0,-0.028403273,-0.09988678,0.9945934,0.0,0.049102057,-0.04740717,-0.51214296,1.0,0.99993914,0.00066715985,0.011005284,0.0,0.0,0.9981675,-0.060510688,0.0,-0.011025487,0.060507007,0.99810684,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9964839,0.005054467,0.08363118,0.0,0.0,0.9981786,-0.06032751,0.0,-0.08378378,0.060115393,0.9946689,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.04331297,0.08582623,0.93703467
lucas,iPad Mini 6th,Down,Regular,1715166437.280562,0.0,0.0,158.42726732802205,-309.4492705065435,0.999583,0.004394469,0.028536791,0.0,-0.0072076605,0.9950374,0.09924004,0.0,-0.027959079,-0.099404335,0.9946543,0.0,0.049063075,-0.04745195,-0.5118815,1.0,0.9999414,0.00064962823,0.010801262,0.0,0.0,0.9981962,-0.060035244,0.0,-0.01082078,0.06003173,0.9981378,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9965008,0.0050028125,0.083432935,0.0,0.0,0.99820703,-0.05985457,0.0,-0.08358279,0.05964513,0.99471414,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.043126315,0.08538957,0.93701446
lucas,iPad Mini 6th,Down,Regular,1715166437.297364,0.0,0.0,158.43790567179366,-306.99795703765915,0.99958944,0.004779315,0.028249418,0.0,-0.007536311,0.9951274,0.098309666,0.0,-0.027641919,-0.09848223,0.9947548,0.0,0.04902959,-0.0475166,-0.51154894,1.0,0.9999391,0.0006566206,0.011016887,0.0,0.0,0.9982285,-0.0594957,0.0,-0.011036437,0.059492078,0.99816775,0.0,-0.033272874,0.03062247,0.026464066,1.0,0.9964834,0.0049700635,0.08364209,0.0,0.0,0.9982392,-0.059315976,0.0,-0.08378962,0.05910739,0.99472886,0.0,0.033247367,0.030599289,0.02646298,1.0,-0.043323636,0.08490069,0.9370976
lucas,iPad Mini 6th,Left,Regular,1715166443.1644769,0.0,0.0,-369.45500066430554,691.358394371243,0.9304977,0.049818836,0.36289373,0.0,-0.017004412,0.9955148,-0.09306529,0.0,-0.36590248,0.080426276,0.9271714,0.0,0.026912328,-0.022059953,-0.54166496,1.0,0.95230246,0.011280311,-0.30494735,0.0,0.0,0.9993165,0.03696573,0.0,0.3051559,-0.035202555,0.9516516,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.9709046,0.009019593,-0.23929617,0.0,0.0,0.9992903,0.037665423,0.0,0.23946609,-0.03656954,0.9702156,0.0,0.033437923,0.03094237,0.02690671,1.0,0.25700602,-0.0042474396,0.93335366
lucas,iPad Mini 6th,Left,Regular,1715166443.181278,0.0,0.0,-364.79473671340565,694.0035886670661,0.93042105,0.050048478,0.36305898,0.0,-0.017054787,0.99547124,-0.09352111,0.0,-0.3660954,0.08082212,0.92706084,0.0,0.026892284,-0.022014687,-0.5417514,1.0,0.9520352,0.0113827875,-0.30577666,0.0,0.0,0.9993079,0.037200056,0.0,0.30598843,-0.035415765,0.9513763,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.9706849,0.009111,-0.2401827,0.0,0.0,0.9992813,0.03790636,0.0,0.24035543,-0.03679513,0.9699873,0.0,0.033437923,0.03094237,0.02690671,1.0,0.25791034,-0.0044845524,0.9334474
lucas,iPad Mini 6th,Left,Regular,1715166443.198031,0.0,0.0,-364.1035790577179,697.4667401137784,0.9302593,0.05081899,0.36336586,0.0,-0.017589476,0.9953996,-0.094181724,0.0,-0.36648044,0.081222035,0.9268738,0.0,0.026866503,-0.022036664,-0.54174584,1.0,0.9518651,0.011442596,-0.30630386,0.0,0.0,0.999303,0.03733097,0.0,0.3065175,-0.035534047,0.9512016,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.97054636,0.009164671,-0.24073994,0.0,0.0,0.99927616,0.038041204,0.0,0.24091431,-0.036920752,0.96984386,0.0,0.033437923,0.03094237,0.02690671,1.0,0.2584581,-0.0046148333,0.933422
lucas,iPad Mini 6th,Left,Regular,1715166443.214819,0.0,0.0,-363.69891558575824,704.90174709061,0.9298309,0.05196426,0.3642997,0.0,-0.018306952,0.9952858,-0.09524279,0.0,-0.36753145,0.081890464,0.9263988,0.0,0.026844105,-0.022063494,-0.5417006,1.0,0.9514847,0.011479312,-0.30748197,0.0,0.0,0.9993039,0.037307296,0.0,0.30769616,-0.03549732,0.95082235,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.97023183,0.009207595,-0.24200295,0.0,0.0,0.999277,0.038019944,0.0,0.24217804,-0.036888156,0.9695303,0.0,0.033437923,0.03094237,0.02690671,1.0,0.2597595,-0.0046139425,0.9336131
lucas,iPad Mini 6th,Left,Regular,1715166443.23134,0.0,0.0,-368.02723930459325,708.6151745394459,0.9297439,0.052278623,0.36447683,0.0,-0.01857628,0.9952685,-0.09536983,0.0,-0.36773813,0.08189889,0.92631596,0.0,0.026804682,-0.022054719,-0.54156566,1.0,0.9515714,0.011337634,-0.3072186,0.0,0.0,0.9993198,0.03687902,0.0,0.30742773,-0.03509302,0.95092416,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.970304,0.009090809,-0.2417176,0.0,0.0,0.99929357,0.037582643,0.0,0.24188846,-0.036466595,0.9696186,0.0,0.033437923,0.03094237,0.02690671,1.0,0.25945514,-0.0041991575,0.93354535
lucas,iPad Mini 6th,Left,Regular,1715166443.247966,0.0,0.0,-365.2604332003068,710.3482205058176,0.9297316,0.052354913,0.364497,0.0,-0.018578257,0.99524975,-0.09556572,0.0,-0.3677689,0.082078755,0.92628783,0.0,0.026774116,-0.022040673,-0.54144996,1.0,0.95143527,0.011349785,-0.30763963,0.0,0.0,0.9993201,0.036868036,0.0,0.30784893,-0.03507755,0.9507884,0.0,-0.033451416,0.030961819,0.026920978,1.0,0.970192,0.009105223,-0.24216639,0.0,0.0,0.9992939,0.037572492,0.0,0.2423375,-0.03645253,0.969507,0.0,0.033437923,0.03094237,0.02690671,1.0,0.25990912,-0.0041949926,0.9335785
